customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_id,review_score,review_creation_date,review_answer_timestamp,has_comment,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,translated_cat,payment_sequential,payment_type,payment_installments,payment_value,seller_zip_code_prefix,seller_city,seller_state,subcategory,Category
c9c6721f8c8bbfa4b2b96de27d9fb3c0,65daa3f22be546c608b380ddb808f71d,11025,santos,SP,6889c740bbcca162beee27a55cbc56f4,delivered,2017-03-03 20:25:48,2017-03-03 20:43:28,2017-03-08 16:46:10,2017-03-13 11:30:55,2017-03-22 00:00:00,bd6b55c8a0e1c84e9a024008c35b48fd,4,2017-03-14 00:00:00,2017-03-18 02:05:10,0,1,272e51f7fc982529466144f8b68ec58e,6039e27294dc75811c0d8a39069f52c0,2017-03-09 20:43:28,179.9,18.55,42.0,319.0,4.0,3850.0,60.0,20.0,20.0,market_place,1,credit_card,8,198.45,6162,osasco,SP,market_place,Other
86d6acc63819436badea3a80f627baec,d535100c2f6bfd9896b6bf27703204f6,20510,rio de janeiro,RJ,b5abb8bf256812ff9e3632e72e6e9bc1,delivered,2017-05-03 13:36:01,2017-05-04 03:03:04,2017-05-10 10:43:36,2017-05-16 09:43:01,2017-05-26 00:00:00,4ba1b28d3acf590faa38ec8e461b253a,5,2017-05-17 00:00:00,2017-05-20 04:09:20,0,1,272e51f7fc982529466144f8b68ec58e,6039e27294dc75811c0d8a39069f52c0,2017-05-10 03:03:04,179.9,24.25,42.0,319.0,4.0,3850.0,60.0,20.0,20.0,market_place,1,boleto,1,204.15,6162,osasco,SP,market_place,Other
a02fef6f590d55ccff3354172746e1d8,64665180ca16fd349458ff1d91d1c1ff,6414,barueri,SP,285e35ce9a55db39353f12f48120d8a7,delivered,2017-05-14 00:25:17,2017-05-15 00:35:21,2017-05-15 13:50:56,2017-05-17 15:19:07,2017-05-24 00:00:00,970ceb08bc84b112f2d3c511b08a85cf,5,2017-05-18 00:00:00,2017-05-19 19:06:16,0,1,272e51f7fc982529466144f8b68ec58e,6039e27294dc75811c0d8a39069f52c0,2017-05-19 00:35:21,179.9,16.01,42.0,319.0,4.0,3850.0,60.0,20.0,20.0,market_place,1,credit_card,9,195.91,6162,osasco,SP,market_place,Other
043b1864088fd7fe08ec3c39c9a28f9b,0a770372585a5c602356287eeef0db10,5413,sao paulo,SP,1c790cabe9e75245d8ecda194566be2f,delivered,2017-02-27 16:01:28,2017-02-27 16:15:09,2017-03-02 13:29:09,2017-03-06 15:06:18,2017-03-20 00:00:00,ff1485a647477678e176e0a46e28a25f,5,2017-03-08 00:00:00,2017-03-10 10:45:15,1,1,272e51f7fc982529466144f8b68ec58e,6039e27294dc75811c0d8a39069f52c0,2017-03-03 16:15:09,179.9,18.55,42.0,319.0,4.0,3850.0,60.0,20.0,20.0,market_place,1,credit_card,3,396.9,6162,osasco,SP,market_place,Other
043b1864088fd7fe08ec3c39c9a28f9b,0a770372585a5c602356287eeef0db10,5413,sao paulo,SP,1c790cabe9e75245d8ecda194566be2f,delivered,2017-02-27 16:01:28,2017-02-27 16:15:09,2017-03-02 13:29:09,2017-03-06 15:06:18,2017-03-20 00:00:00,ff1485a647477678e176e0a46e28a25f,5,2017-03-08 00:00:00,2017-03-10 10:45:15,1,2,272e51f7fc982529466144f8b68ec58e,6039e27294dc75811c0d8a39069f52c0,2017-03-03 16:15:09,179.9,18.55,42.0,319.0,4.0,3850.0,60.0,20.0,20.0,market_place,1,credit_card,3,396.9,6162,osasco,SP,market_place,Other
86bc7b8a34a40c88ad0b7d0cb8de17b1,7c2dea308eff601163f797fa8ae8b6b0,84045,ponta grossa,PR,f45bdf2f89997a72c2f4c9cb37c284cd,delivered,2018-02-11 23:54:10,2018-02-12 23:50:23,2018-02-15 20:58:55,2018-02-26 15:58:13,2018-03-08 00:00:00,3efecc463794bb49916b070295f9821c,1,2018-02-27 00:00:00,2018-02-28 17:17:50,1,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-02-18 22:50:23,79.9,21.05,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,credit_card,10,201.9,6162,osasco,SP,market_place,Other
86bc7b8a34a40c88ad0b7d0cb8de17b1,7c2dea308eff601163f797fa8ae8b6b0,84045,ponta grossa,PR,f45bdf2f89997a72c2f4c9cb37c284cd,delivered,2018-02-11 23:54:10,2018-02-12 23:50:23,2018-02-15 20:58:55,2018-02-26 15:58:13,2018-03-08 00:00:00,3efecc463794bb49916b070295f9821c,1,2018-02-27 00:00:00,2018-02-28 17:17:50,1,2,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-02-18 22:50:23,79.9,21.05,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,credit_card,10,201.9,6162,osasco,SP,market_place,Other
72716c2ef0c1dd56d24fd84dc05a52c4,3ce11e56c575217556cffc4ec725a4b4,79032,campo grande,MS,8eb725aada1a0c4ee389c877da70d60d,delivered,2018-06-07 22:37:37,2018-06-07 22:55:51,2018-06-14 13:41:00,2018-06-25 15:42:46,2018-07-05 00:00:00,6fcf3f872c82c5734724aa58cb994c58,4,2018-06-26 00:00:00,2018-06-28 05:45:22,0,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-06-17 22:55:51,89.9,18.21,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,debit_card,1,108.11,6162,osasco,SP,market_place,Other
57abc9be90fb81c1dc14e5e276a4ecac,75ff587e87e047a7e00f75bbcab17c00,22753,rio de janeiro,RJ,da896a5afe7d1b0ae249c2c0bccb89d3,delivered,2017-11-01 21:41:42,2017-11-01 22:31:01,2017-11-09 11:35:49,2017-11-13 21:27:55,2017-11-22 00:00:00,19a5a2bf917ebe03af81d5da4fa44791,5,2017-11-14 00:00:00,2017-11-17 02:13:54,1,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2017-11-08 21:50:21,79.9,20.05,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,voucher,1,99.95,6162,osasco,SP,market_place,Other
3e516de4095918fe6240ec044580c115,749203b912164a86a7115db7f7313653,78110,varzea grande,MT,7b4da8a23b304605ffac1da44f1e7017,delivered,2018-05-19 19:01:27,2018-05-22 09:14:21,2018-05-23 13:44:00,2018-06-07 13:05:24,2018-06-14 00:00:00,0a4ef34c60d27fb7696da728ddddb425,3,2018-06-08 00:00:00,2018-06-10 16:58:22,0,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-05-28 09:14:21,89.9,20.36,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,boleto,1,110.26,6162,osasco,SP,market_place,Other
042bcdea41b22aa79516d40e4f374ed8,51c23d1b01aebce5a1e32e3d9b312aa3,78400,diamantino,MT,629bb9d04c91f3a7d95a5fe1432ce47b,delivered,2018-01-30 18:30:35,2018-01-31 13:31:55,2018-02-01 13:28:46,2018-02-15 23:09:15,2018-03-06 00:00:00,48ef123c84ed3581cdb78c417798ede2,4,2018-02-21 00:00:00,2018-02-27 17:01:30,0,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-02-06 02:55:28,79.9,23.43,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,boleto,1,103.33,6162,osasco,SP,market_place,Other
fc2a209aa31f3e9d4df7bdb03137b67a,5b31942027f1603be6676e2df367f184,88509,lages,SC,eb2b517f75155a31a8a7fa12df7769ce,delivered,2018-02-24 12:35:33,2018-02-24 12:50:21,2018-03-02 01:03:52,2018-03-13 12:15:50,2018-03-21 00:00:00,46e0956c95e55b814440890481cef1cc,5,2018-03-14 00:00:00,2018-03-16 22:36:07,1,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-03-01 12:50:21,79.9,21.05,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,credit_card,1,100.95,6162,osasco,SP,market_place,Other
469de6321bc3cc06274c61d9aebeb0bf,31f47e48e5a49c4ae1ccf5ea9e2a5e11,26087,nova iguacu,RJ,66bd5293331e02863f2054bf659ed2be,delivered,2018-03-08 19:46:03,2018-03-08 20:09:28,2018-03-13 18:18:35,2018-04-17 18:29:34,2018-03-27 00:00:00,975da9583acfc1677cc5899fd538fde7,1,2018-03-29 00:00:00,2018-03-29 14:24:16,1,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-03-14 20:09:28,79.9,21.64,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,credit_card,1,101.54,6162,osasco,SP,market_place,Other
365adfcd960eaab19ba5e79e34d30b03,97b7e420622142b94bae2465a7ea4423,66813,belem,PA,0838c36e9894cf5d929f58210d5b5bb0,delivered,2017-06-13 11:22:36,2017-06-14 06:35:12,2017-06-16 07:38:41,2017-06-27 13:34:31,2017-07-18 00:00:00,7dddf31b1cb89678f77e28d7c0ebdd48,5,2017-06-28 00:00:00,2017-06-29 01:08:05,0,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2017-06-20 06:35:12,79.9,25.01,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,boleto,1,104.91,6162,osasco,SP,market_place,Other
b9c32ffb4932ea3b8ee7c7ccf6a1c55c,9f2b967dbbce076c074d8fe3264b49f4,13870,sao joao da boa vista,SP,af1eb996572603fd366f5a1a862e0540,delivered,2018-03-07 10:07:43,2018-03-08 02:15:38,2018-03-13 18:18:34,2018-03-20 20:32:29,2018-03-23 00:00:00,cf77be1d66cd496c1ad51c28a8b0be9c,5,2018-03-21 00:00:00,2018-03-26 15:57:30,1,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-03-14 02:15:38,79.9,17.47,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,boleto,1,97.37,6162,osasco,SP,market_place,Other
ded41dd5d45a3f9b3d2d5bd45d0e9854,ad4e97d7dfdbd0888a62736e46965c01,24141,niteroi,RJ,fa3b973e0d6218a2905cf9808c158794,delivered,2017-04-29 22:56:36,2017-04-29 23:05:15,2017-05-02 14:11:44,2017-05-18 16:33:19,2017-05-25 00:00:00,720194ea74696ebe049b8caa416395f4,3,2017-05-20 00:00:00,2017-05-23 13:26:11,0,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2017-05-04 23:05:15,79.9,20.64,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,credit_card,1,100.54,6162,osasco,SP,market_place,Other
489d6e5705b34ec43cbe7cc16344a45d,12c618501e009d459cc177de818798d0,28860,casimiro de abreu,RJ,0f7a031ff7235289c8ce7270cac7c4ec,delivered,2018-02-21 08:54:02,2018-02-23 02:10:46,2018-02-28 21:23:36,2018-04-11 20:43:24,2018-03-16 00:00:00,a49eb28138df5c6167c602258f8ede3c,1,2018-03-22 00:00:00,2018-03-26 15:23:48,0,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-03-01 02:10:46,79.9,21.05,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,boleto,1,100.95,6162,osasco,SP,market_place,Other
334d2f3da18803bd68cdf58a72f93d65,96d273145120d7121dcce519e400baf9,45400,valenca,BA,5ebce795f868b14058961eb09ebf1cbc,delivered,2018-03-03 09:11:43,2018-03-06 03:55:51,2018-03-09 17:07:06,2018-03-21 16:12:11,2018-03-29 00:00:00,abe566d788ef42251b5e721d631adeaa,4,2018-03-22 00:00:00,2018-03-26 14:24:59,0,1,c5d8b84a90f73bd09c30e71e76caaa11,6039e27294dc75811c0d8a39069f52c0,2018-03-12 03:55:51,79.9,23.43,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,market_place,1,boleto,1,103.33,6162,osasco,SP,market_place,Other
8346ee415c6478f424a155b23d6dfa5e,34bac84cfbd0ba1da052e4f5b266c80a,36081,juiz de fora,MG,af9590febcbcb2c619ddf09330abc567,delivered,2017-11-10 16:31:07,2017-11-11 02:50:37,2017-11-17 18:26:42,2017-11-25 13:37:05,2017-12-04 00:00:00,9a4c7bf923f4eb37dde6a885aec2ad84,3,2017-11-26 00:00:00,2017-11-26 18:17:40,0,1,376c3b8593f2ab163a7c1036e8307123,6039e27294dc75811c0d8a39069f52c0,2017-11-17 02:50:37,119.9,27.16,50.0,511.0,3.0,2600.0,45.0,20.0,20.0,market_place,1,boleto,1,147.06,6162,osasco,SP,market_place,Other
d0c62a8fa044769109a16d626b097449,35fd57656b4dc352e7a3049732c88bdd,89257,jaragua do sul,SC,65109cdae10193f20ee3c0f717cb349a,delivered,2018-02-12 20:13:27,2018-02-12 20:28:16,2018-02-15 20:52:34,2018-03-26 15:11:33,2018-03-09 00:00:00,2d173a8f907865e28debf791841a749d,3,2018-03-11 00:00:00,2018-03-12 12:17:20,1,1,376c3b8593f2ab163a7c1036e8307123,6039e27294dc75811c0d8a39069f52c0,2018-02-16 20:28:16,119.9,27.16,50.0,511.0,3.0,2600.0,45.0,20.0,20.0,market_place,1,credit_card,9,147.06,6162,osasco,SP,market_place,Other
6b15f826e575d1e47e854261c71895e3,559547e5d93f8a018a9aa81d81eea039,13033,campinas,SP,44dda2cb3f0a0d9e29546d8afcb6c27a,delivered,2017-12-27 16:16:12,2017-12-27 16:28:45,2018-01-03 19:12:46,2018-01-04 20:57:21,2018-01-16 00:00:00,c2fe7105dfce19947c7aa6188939b659,5,2018-01-05 00:00:00,2018-01-08 00:45:41,1,1,376c3b8593f2ab163a7c1036e8307123,6039e27294dc75811c0d8a39069f52c0,2018-01-03 16:28:45,119.9,15.59,50.0,511.0,3.0,2600.0,45.0,20.0,20.0,market_place,1,credit_card,1,135.49,6162,osasco,SP,market_place,Other
b9c4b8634e1ee526d9a5916df5e7ed46,2052aead4a5d911c35ca9ac91fcfd59d,20785,rio de janeiro,RJ,45a3ad6381d921b1ec16fb788b2a9a19,delivered,2018-03-28 21:38:36,2018-03-28 21:50:11,2018-04-04 00:12:48,2018-04-13 18:13:29,2018-04-30 00:00:00,f405ce87a1cd054aaa9a712f0b5c8bd1,3,2018-04-14 00:00:00,2018-04-16 23:49:58,0,1,376c3b8593f2ab163a7c1036e8307123,6039e27294dc75811c0d8a39069f52c0,2018-04-03 21:50:11,119.9,24.97,50.0,511.0,3.0,2600.0,45.0,20.0,20.0,market_place,1,credit_card,7,144.87,6162,osasco,SP,market_place,Other
8e71b66773c5b21a06deafa07e3943b9,1a41dd496b43b7d421b9f487d8c51a47,89207,joinville,SC,78d1a1bbbf97f4303c3f844a36ed66c5,delivered,2017-08-07 11:23:16,2017-08-07 12:03:17,2017-08-11 16:23:11,2017-08-17 19:49:48,2017-08-29 00:00:00,9f5c66ad84c31bb87208e6e401d8c298,5,2017-08-18 00:00:00,2017-08-20 00:31:34,0,1,376c3b8593f2ab163a7c1036e8307123,6039e27294dc75811c0d8a39069f52c0,2017-08-11 12:03:17,119.9,27.16,50.0,511.0,3.0,2600.0,45.0,20.0,20.0,market_place,1,credit_card,1,147.06,6162,osasco,SP,market_place,Other
f1dbd5b4e2100112b354805ad704e604,f8f1963398b95ea31797dcb821ba8541,36460,rio espera,MG,da28ac567f1bbe704eb39c1d21c53a0d,delivered,2017-03-06 15:55:08,2017-03-07 03:50:29,2017-03-08 11:14:37,2017-03-14 09:38:56,2017-03-27 00:00:00,05f095f88fbec384ffda29a9c8145ca0,4,2017-03-15 00:00:00,2017-03-18 11:16:49,1,1,82106c53e35330a18505af7659371206,6039e27294dc75811c0d8a39069f52c0,2017-03-13 03:50:29,149.9,26.55,59.0,661.0,4.0,4600.0,50.0,20.0,20.0,market_place,1,boleto,1,176.45,6162,osasco,SP,market_place,Other
68ac50b4985070c79a1bf8153c381918,ff176d08b6e19c92b5ccfcdfa01cdffa,95520,osorio,RS,2a56c0c034674a4f3655fdbd44d8df8d,delivered,2018-08-22 09:20:10,2018-08-22 09:30:13,2018-08-22 11:47:00,2018-08-28 00:32:05,2018-09-11 00:00:00,d26fbdce396994519fca5e974087e534,5,2018-08-29 00:00:00,2018-08-29 20:19:41,1,1,f1d3e7a4605f6cd5f2a3cf9bde5c7845,888faa8bfb0b159c37de6d898b961c31,2018-08-30 09:30:13,149.9,20.24,40.0,565.0,3.0,1000.0,31.0,6.0,33.0,market_place,1,credit_card,1,170.14,88750,braco do norte,SC,market_place,Other
a26e57e9f234d61b47047662377e8772,72cb8d2d4b0a5dc6ff19c4ddca2bf829,17400,garca,SP,34af854160e7ab47a2b578f22dce8684,delivered,2018-06-07 14:59:02,2018-06-07 15:19:19,2018-06-08 15:13:00,2018-06-15 16:12:32,2018-07-13 00:00:00,f634e6421cab07c45bffeeec69a65560,1,2018-06-16 00:00:00,2018-06-16 19:47:01,1,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-06-15 15:19:19,47.9,19.32,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,2,67.22,88115,sao jose,SC,market_place,Other
52758a7e9c19299fdcbdbfd4d7d883cb,a960b5e5f0786be1821fa342e6325ea5,5528,sao paulo,SP,92010039f5edb8607db6dbc0e7a75fbd,delivered,2017-06-03 18:21:13,2017-06-03 18:30:11,2017-06-05 07:22:18,2017-06-07 16:18:44,2017-06-28 00:00:00,d7017207b107c6d6435047d54aa65503,4,2017-06-08 00:00:00,2017-06-14 01:15:02,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2017-06-08 18:30:11,59.9,15.18,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,3,75.08,88115,sao jose,SC,market_place,Other
1efa2c518f4d9d5e7e98f4d20aff1f7c,2a4016a0d2e209cc1567cdf36dcbe05c,3134,sao paulo,SP,b2c320c0cf7961caecc4a7612d3f8ece,delivered,2018-06-24 18:55:53,2018-06-26 05:13:00,2018-06-27 09:41:00,2018-07-03 18:11:16,2018-07-20 00:00:00,8f691dc4695fda6c908f39dcc6b9b289,5,2018-07-03 00:00:00,2018-07-03 18:46:15,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-06-28 05:13:00,47.9,16.53,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,boleto,1,64.43,88115,sao jose,SC,market_place,Other
ab0275d64ab2e7e854269eed99e9412a,caa8b91f5582eca3d032203ad5a11c32,22733,rio de janeiro,RJ,5b03dc75d71e4a3940c88c4c9cdf6c2c,delivered,2018-04-25 10:40:29,2018-04-25 10:55:15,2018-04-27 13:43:00,2018-05-18 18:56:37,2018-06-05 00:00:00,f2793561b5c8e902bc22b2b2b34a74ef,4,2018-05-19 00:00:00,2018-05-22 13:13:15,1,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-05-02 10:55:15,47.9,18.28,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,voucher,1,11.48,88115,sao jose,SC,market_place,Other
ab0275d64ab2e7e854269eed99e9412a,caa8b91f5582eca3d032203ad5a11c32,22733,rio de janeiro,RJ,5b03dc75d71e4a3940c88c4c9cdf6c2c,delivered,2018-04-25 10:40:29,2018-04-25 10:55:15,2018-04-27 13:43:00,2018-05-18 18:56:37,2018-06-05 00:00:00,f2793561b5c8e902bc22b2b2b34a74ef,4,2018-05-19 00:00:00,2018-05-22 13:13:15,1,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-05-02 10:55:15,47.9,18.28,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,3,voucher,1,20.0,88115,sao jose,SC,market_place,Other
ab0275d64ab2e7e854269eed99e9412a,caa8b91f5582eca3d032203ad5a11c32,22733,rio de janeiro,RJ,5b03dc75d71e4a3940c88c4c9cdf6c2c,delivered,2018-04-25 10:40:29,2018-04-25 10:55:15,2018-04-27 13:43:00,2018-05-18 18:56:37,2018-06-05 00:00:00,f2793561b5c8e902bc22b2b2b34a74ef,4,2018-05-19 00:00:00,2018-05-22 13:13:15,1,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-05-02 10:55:15,47.9,18.28,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,4,voucher,1,14.7,88115,sao jose,SC,market_place,Other
ab0275d64ab2e7e854269eed99e9412a,caa8b91f5582eca3d032203ad5a11c32,22733,rio de janeiro,RJ,5b03dc75d71e4a3940c88c4c9cdf6c2c,delivered,2018-04-25 10:40:29,2018-04-25 10:55:15,2018-04-27 13:43:00,2018-05-18 18:56:37,2018-06-05 00:00:00,f2793561b5c8e902bc22b2b2b34a74ef,4,2018-05-19 00:00:00,2018-05-22 13:13:15,1,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-05-02 10:55:15,47.9,18.28,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,2,voucher,1,20.0,88115,sao jose,SC,market_place,Other
b51ca8198173cb2c2a18dd8cfc7fd7f5,c99795de9de4007080efcecef5e67ef0,28540,cordeiro,RJ,d48044395576c3b0d752662aa20cece5,delivered,2018-07-14 16:49:34,2018-07-14 17:15:14,2018-07-16 09:23:00,2018-07-20 17:37:50,2018-08-09 00:00:00,b9cce410253485af53aef613957a1d99,5,2018-07-21 00:00:00,2018-08-07 16:44:27,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-07-18 17:15:14,47.9,23.49,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,2,71.39,88115,sao jose,SC,market_place,Other
6b1d775b2094e9c5a3a86e9e8fe01b3f,1ccfba98073a3f785a7dc51a4464bdd0,13632,pirassununga,SP,01ed8d522a969ceeb6ba285a161bf4c9,delivered,2018-05-13 17:58:56,2018-05-13 18:13:28,2018-05-15 11:00:00,2018-05-18 17:42:45,2018-06-07 00:00:00,097fa04feccc1a2d323329e940da8455,4,2018-05-19 00:00:00,2018-05-23 11:56:55,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-05-17 18:13:28,47.9,19.32,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,3,67.22,88115,sao jose,SC,market_place,Other
9bfdc642eaa2d2c7c0beef6dc8d34b5f,940cb8d54d3d65de1bb0f097212d1a3d,94050,gravatai,RS,5cb15aad23cb171ffca7fe16297f5076,delivered,2018-08-16 09:28:54,2018-08-16 09:43:58,2018-08-17 12:27:00,2018-08-29 01:28:46,2018-09-05 00:00:00,cbba8279908cce64353988236c6808f7,5,2018-08-29 00:00:00,2018-08-30 18:29:46,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-08-21 09:43:58,49.9,16.54,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,2,66.44,88115,sao jose,SC,market_place,Other
3d8a8c537b49189fbf45f199acd93020,7c6e0e21b9752423cc91a149fcb015fa,86020,londrina,PR,25b6103279d49abad8b1b03989c6a7ee,delivered,2018-05-11 10:19:57,2018-05-11 10:30:26,2018-05-12 08:39:00,2018-05-17 18:46:40,2018-05-30 00:00:00,cd470fbe5d6b041b5b01ff6b2b786c07,5,2018-05-18 00:00:00,2018-05-21 12:41:51,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-05-17 10:30:26,47.9,19.32,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,1,67.22,88115,sao jose,SC,market_place,Other
7ed5a166e71db107f477366bf55dfef7,4ffbbfa4d433d6acbc716830d6172b05,88063,florianopolis,SC,db6dae09bac5138ab59b6d6c0a1c5284,delivered,2018-07-25 12:50:49,2018-07-27 02:24:45,2018-07-28 07:29:00,2018-07-30 14:28:39,2018-08-03 00:00:00,f0b66904b18b4f541e9b1c041af83cc1,5,2018-07-31 00:00:00,2018-08-01 11:52:51,1,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-08-01 02:24:17,47.9,9.65,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,boleto,1,57.55,88115,sao jose,SC,market_place,Other
3fb3cc7d768688f0f919e33ab4b3da2c,14a18adda9a743a4c0fe6b9f7770c413,93334,novo hamburgo,RS,124e2c402e736efb7bc277e8c5a828a4,delivered,2018-04-22 21:41:33,2018-04-24 17:24:19,2018-04-27 13:43:00,2018-05-03 18:22:27,2018-05-15 00:00:00,4a8f44d62252e619ea6b5c47006e1169,5,2018-05-04 00:00:00,2018-05-07 02:57:41,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-04-26 22:31:55,47.9,16.32,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,1,64.22,88115,sao jose,SC,market_place,Other
24e460d9a4768124cfbaafe7821b4c89,228c75d15c8f698421ff1b706eb0d966,96206,rio grande,RS,b9131d62e87708cd77241974dd137644,delivered,2018-05-31 17:26:42,2018-06-02 03:31:53,2018-06-02 08:26:00,2018-06-11 15:10:55,2018-07-13 00:00:00,80154a59708d3d61f504122b2d822aad,5,2018-06-12 00:00:00,2018-06-12 17:04:23,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-06-11 03:31:13,47.9,19.32,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,boleto,1,67.22,88115,sao jose,SC,market_place,Other
0efd489ae0fdcbb706013c9b12ece141,4a6306cf071b5cb4be8b3aacf682db8b,88032,florianopolis,SC,269b7af9855d9f15ae366874df6c3aeb,delivered,2018-04-21 10:34:31,2018-04-24 18:32:53,2018-04-27 15:02:00,2018-04-30 22:46:20,2018-05-07 00:00:00,a8057b0492183836d50f85f9e7c11b2e,5,2018-05-01 00:00:00,2018-05-02 02:07:55,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-04-26 11:31:40,47.9,9.44,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,1,57.34,88115,sao jose,SC,market_place,Other
25543acf1f4678661727be65a20dacad,e3ff1c66fc29070a74179654e03caea3,83833,fazenda rio grande,PR,e9b6fe47a8f2ede1804ef5feefbabe83,delivered,2018-02-13 00:03:01,2018-02-13 00:10:30,2018-02-14 18:33:09,2018-02-20 19:17:03,2018-03-12 00:00:00,6aab8086b79255434ecc7f7d6a8d52ff,5,2018-02-21 00:00:00,2018-02-21 22:52:01,0,1,9af7b4a3262141c12ba9bd489a8573c7,aafe36600ce604f205b86b5084d3d767,2018-02-18 23:10:30,47.9,15.11,37.0,1246.0,3.0,700.0,20.0,8.0,14.0,market_place,1,credit_card,4,63.01,88115,sao jose,SC,market_place,Other
